0	1260	1269	0.0015
0	1270	1279	0.001
0	1280	1289	0.001
0	1290	1299	0.0005
0	1300	1309	0.0005
0	1310	1319	0.0005
0	1320	1329	0.001
0	1330	1339	0.001
0	1340	1349	0
0	1350	1359	0.0005
0	1360	1369	0.002
0	1370	1379	0.0025
0	1380	1389	0.0005
0	1390	1399	0.001
0	1400	1409	0.0005
0	1410	1419	0.001
0	1420	1429	0.0015
0	1430	1439	0.0005
0	1440	1449	0.001
0	1450	1459	0.001
0	1460	1469	0.002
0	1470	1479	0.0015
0	1480	1489	0.001
0	1490	1499	0.0005
0	1500	1509	0.0005
0	1510	1519	0.0015
0	1520	1529	0.0005
0	1530	1539	0.002
0	1540	1549	0.001
0	1550	1559	0
0	1560	1569	0.001
0	1570	1579	0.0005
0	1580	1589	0
0	1590	1599	0.002
0	1600	1609	0.001
0	1610	1619	0.0025
0	1620	1629	0.001
0	1630	1639	0.002
0	1640	1649	0.0015
0	1650	1659	0.0015
0	1660	1669	0.001
0	1670	1679	0.0015
0	1680	1689	0
0	1690	1699	0.0015
0	1700	1709	0.001
0	1710	1719	0.0015
0	1720	1729	0.0025
0	1730	1739	0.0005
0	1740	1749	0.0005
0	1750	1759	0.002
0	1760	1769	0.001
0	1770	1779	0.001
0	1780	1789	0.002
0	1790	1799	0.0015
0	1800	1809	0.001
0	1810	1819	0.0015
0	1820	1829	0.0015
0	1830	1839	0.0015
0	1840	1849	0.0005
0	1850	1859	0.0025
0	1860	1869	0.0005
0	1870	1879	0.0025
0	1880	1889	0.0005
0	1890	1899	0.0015
0	1900	1909	0.0025
0	1910	1919	0
0	1920	1929	0.002
0	1930	1939	0
0	1940	1949	0.0005
0	1950	1959	0.0025
0	1960	1969	0.002
0	1970	1979	0.001
0	1980	1989	0.001
0	1990	1999	0.0005
0	2000	2009	0.001
0	2010	2019	0.001
0	2020	2029	0
0	2030	2039	0.0015
0	2040	2049	0.001
0	2050	2059	0.002
0	2060	2069	0.0015
0	2070	2079	0
0	2080	2089	0.0005
0	2090	2099	0.001
0	2100	2109	0.002
0	2110	2119	0
0	2120	2129	0.0005
0	2130	2139	0.0005
0	2140	2149	0.0005
0	2150	2159	0
0	2160	2169	0.0015
0	2170	2179	0.0015
0	2180	2189	0.002
0	2190	2199	0.0005
0	2200	2209	0.001
0	2210	2219	0.0005
0	2220	2229	0.0015
0	2230	2239	0.001
0	2240	2249	0
0	2250	2259	0.001
0	2260	2269	0.001
0	2270	2279	0.002
0	2280	2289	0.001
0	2290	2299	0.001
0	2300	2309	0.0005
0	2310	2319	0.002
0	2320	2329	0.0005
0	2330	2339	0.001
0	2340	2349	0.0005
0	2350	2359	0.0025
0	2360	2369	0.002
0	2370	2379	0.001
0	2380	2389	0.002
0	2390	2399	0.0005
0	2400	2409	0.0015
0	2410	2419	0.001
0	2420	2429	0
0	2430	2439	0.0015
0	2440	2449	0.0005
0	2450	2459	0.0005
0	2460	2469	0.002
0	2470	2479	0
0	2480	2489	0.0005
0	2490	2499	0.001
0	2500	2509	0.0015
0	2510	2519	0
0	2520	2529	0.001
0	2530	2539	0.0005
0	2540	2549	0.001
0	2550	2559	0.001
0	2560	2569	0.0025
0	2570	2579	0.0025
0	2580	2589	0.001
0	2590	2599	0.003
0	2600	2609	0
0	2610	2619	0
0	2620	2629	0
0	2630	2639	0.001
0	2640	2649	0.0005
0	2650	2659	0.001
0	2660	2669	0.0005
0	2670	2679	0.001
0	2680	2689	0.001
0	2690	2699	0.0025
0	2700	2709	0.001
0	2710	2719	0
0	2720	2729	0.003
0	2730	2739	0.001
0	2740	2749	0.001
0	2750	2759	0.0005
0	2760	2769	0.0005
0	2770	2779	0
0	2780	2789	0.0005
0	2790	2799	0.0025
0	2800	2809	0
0	2810	2819	0.002
0	2820	2829	0.0005
0	2830	2839	0.0005
0	2840	2849	0.0005
0	2850	2859	0.001
0	2860	2869	0
0	2870	2879	0.0015
0	2880	2889	0.001
0	2890	2899	0.001
0	2900	2909	0
0	2910	2919	0.001
0	2920	2929	0.0015
0	2930	2939	0
0	2940	2949	0.0005
0	2950	2959	0.0005
0	2960	2969	0.001
0	2970	2979	0.0025
0	2980	2989	0.0015
0	2990	2999	0.0015
0	3000	3009	0.0005
0	3010	3019	0.0015
0	3020	3029	0.001
0	3030	3039	0
0	3040	3049	0
0	3050	3059	0.001
0	3060	3069	0.001
0	3070	3079	0.001
0	3080	3089	0
0	3090	3099	0.0005
0	3100	3109	0.001
0	3110	3119	0.0015
0	3120	3129	0.0015
0	3130	3139	0.001
0	3140	3149	0.002
0	3150	3159	0.001
0	3160	3169	0.0005
0	3170	3179	0.0005
0	3180	3189	0
0	3190	3199	0.0015
0	3200	3209	0.0005
0	3210	3219	0
0	3220	3229	0.0005
0	3230	3239	0.001
0	3240	3249	0.0005
0	3250	3259	0.0005
0	3260	3269	0.0005
0	3270	3279	0.001
0	3280	3289	0.0005
0	3290	3299	0.001
0	3300	3309	0.002
0	3310	3319	0.001
0	3320	3329	0.0015
0	3330	3339	0.002
0	3340	3349	0.0005
0	3350	3359	0.0015
0	3360	3369	0.0015
0	3370	3379	0
0	3380	3389	0.001
0	3390	3399	0
0	3400	3409	0.0005
0	3410	3419	0.001
0	3420	3429	0.001
0	3430	3439	0.0005
0	3440	3449	0.0005
0	3450	3459	0.001
0	3460	3469	0.001
0	3470	3479	0.0005
0	3480	3489	0
0	3490	3499	0
0	3500	3509	0.0015
0	3510	3519	0.0015
0	3520	3529	0.0015
0	3530	3539	0.001
0	3540	3549	0.002
0	3550	3559	0.0005
0	3560	3569	0
0	3570	3579	0.001
0	3580	3589	0.0005
0	3590	3599	0.0005
0	3600	3609	0.001
0	3610	3619	0.0025
0	3620	3629	0.0015
0	3630	3639	0
0	3640	3649	0.0005
0	3650	3659	0.001
0	3660	3669	0.0005
0	3670	3679	0.0005
0	3680	3689	0.0015
0	3690	3699	0.001
0	3700	3709	0.002
0	3710	3719	0.0015
0	3720	3729	0.0015
0	3730	3739	0.0005
0	3740	3749	0.0005
0	3750	3759	0.0005
0	3760	3769	0.001
0	3770	3779	0.0005
0	3780	3789	0.0035
0	3790	3799	0.0015
0	3800	3809	0.0005
0	3810	3819	0
0	3820	3829	0.0005
0	3830	3839	0.0005
0	3840	3849	0.0025
0	3850	3859	0.0005
0	3860	3869	0.0015
0	3870	3879	0.001
0	3880	3889	0.002
0	3890	3899	0
0	3900	3909	0.0005
0	3910	3919	0.001
0	3920	3929	0
0	3930	3939	0.0005
0	3940	3949	0.001
0	3950	3959	0.001
0	3960	3969	0.001
0	3970	3979	0.0005
0	3980	3989	0
0	3990	3999	0.0005
0	4000	4009	0.0005
0	4010	4019	0.001
0	4020	4029	0
0	4030	4039	0.0005
0	4040	4049	0
0	4050	4059	0.001
0	4060	4069	0
0	4070	4079	0.001
0	4080	4089	0.001
0	4090	4099	0.002
0	4100	4109	0.001
0	4110	4119	0
0	4120	4129	0.001
0	4130	4139	0.0005
0	4140	4149	0.001
0	4150	4159	0.002
0	4160	4169	0
0	4170	4179	0.001
0	4180	4189	0.0005
0	4190	4199	0
0	4200	4209	0.001
0	4210	4219	0.001
0	4220	4229	0.0005
0	4230	4239	0.0005
0	4240	4249	0.001
0	4250	4259	0
0	4260	4269	0.0015
0	4270	4279	0.001
0	4280	4289	0.001
0	4290	4299	0
0	4300	4309	0.0015
0	4310	4319	0.001
0	4320	4329	0.0005
0	4330	4339	0.003
0	4340	4349	0.0015
0	4350	4359	0.0005
0	4360	4369	0.002
0	4370	4379	0
0	4380	4389	0
0	4390	4399	0.001
0	4400	4409	0.001
0	4410	4419	0.0015
0	4420	4429	0.0005
0	4430	4439	0
0	4440	4449	0.001
0	4450	4459	0.001
0	4460	4469	0.0015
0	4470	4479	0.001
0	4480	4489	0.0015
0	4490	4499	0.001
0	4500	4509	0.001
0	4510	4519	0.001
0	4520	4529	0
0	4530	4539	0.001
0	4540	4549	0.001
0	4550	4559	0.0025
0	4560	4569	0.0015
0	4570	4579	0.0015
0	4580	4589	0.0015
0	4590	4599	0.0015
0	4600	4609	0.0005
0	4610	4619	0.0015
0	4620	4629	0.0005
0	4630	4639	0.0015
0	4640	4649	0.0005
0	4650	4659	0.0005
0	4660	4669	0.001
0	4670	4679	0
0	4680	4689	0
0	4690	4699	0
0	4700	4709	0.001
0	4710	4719	0.001
0	4720	4729	0
0	4730	4739	0.001
0	4740	4749	0.0015
0	4750	4759	0.0005
0	4760	4769	0.0015
0	4770	4779	0
0	4780	4789	0.001
0	4790	4799	0
0	4800	4809	0.0005
0	4810	4819	0.001
0	4820	4829	0.001
0	4830	4839	0.0025
0	4840	4849	0.001
0	4850	4859	0.0015
0	4860	4869	0.0015
0	4870	4879	0.001
0	4880	4889	0.0015
0	4890	4899	0
0	4900	4909	0.0015
0	4910	4919	0.001
0	4920	4929	0.0015
0	4930	4939	0.002
0	4940	4949	0.001
0	4950	4959	0.001
0	4960	4969	0.002
0	4970	4979	0.0005
0	4980	4989	0.001
0	4990	4999	0.001
0	5000	5009	0.001
0	5010	5019	0.0015
0	5020	5029	0
0	5030	5039	0.001
0	5040	5049	0.0015
0	5050	5059	0.0005
0	5060	5069	0.0005
0	5070	5079	0
0	5080	5089	0.0015
0	5090	5099	0.0005
0	5100	5109	0.0015
0	5110	5119	0.0005
0	5120	5129	0.0015
0	5130	5139	0.0015
0	5140	5149	0.001
0	5150	5159	0
0	5160	5169	0.001
0	5170	5179	0.0005
0	5180	5189	0.0005
0	5190	5199	0
0	5200	5209	0.001
0	5210	5219	0.0015
0	5220	5229	0.001
0	5230	5239	0.002
0	5240	5249	0.001
0	5250	5259	0
0	5260	5269	0.0015
0	5270	5279	0.001
0	5280	5289	0.0005
0	5290	5299	0.002
0	5300	5309	0
0	5310	5319	0.002
0	5320	5329	0.0005
0	5330	5339	0
0	5340	5349	0.001
0	5350	5359	0.001
0	5360	5369	0.0005
0	5370	5379	0.0005
0	5380	5389	0.001
0	5390	5399	0
0	5400	5409	0
0	5410	5419	0.0015
0	5420	5429	0.0015
0	5430	5439	0.002
0	5440	5449	0.001
0	5450	5459	0.0015
0	5460	5469	0.0005
0	5470	5479	0.0005
0	5480	5489	0.0015
0	5490	5499	0.002
0	5500	5509	0.001
0	5510	5519	0.001
0	5520	5529	0.0005
0	5530	5539	0.001
0	5540	5549	0.0015
0	5550	5559	0.001
0	5560	5569	0.0005
0	5570	5579	0.002
0	5580	5589	0.0005
0	5590	5599	0.0005
0	5600	5609	0.0015
0	5610	5619	0.0015
0	5620	5629	0.002
0	5630	5639	0.0015
0	5640	5649	0
0	5650	5659	0.001
0	5660	5669	0.001
0	5670	5679	0.0015
0	5680	5689	0.001
0	5690	5699	0.001
0	5700	5709	0.0005
0	5710	5719	0
0	5720	5729	0.0025
0	5730	5739	0.001
0	5740	5749	0.0015
0	5750	5759	0.002
0	5760	5769	0.0005
0	5770	5779	0.0015
0	5780	5789	0.0005
0	5790	5799	0.0005
0	5800	5809	0.0005
0	5810	5819	0
0	5820	5829	0.0015
0	5830	5839	0
0	5840	5849	0.0005
0	5850	5859	0.0015
0	5860	5869	0.0005
0	5870	5879	0.003
0	5880	5889	0.001
0	5890	5899	0.0015
0	5900	5909	0.0005
0	5910	5919	0.0005
0	5920	5929	0.002
0	5930	5939	0.0005
0	5940	5949	0
0	5950	5959	0.001
0	5960	5969	0.0005
0	5970	5979	0.001
0	5980	5989	0.001
0	5990	5999	0.0005
0	6000	6009	0.001
0	6010	6019	0.0005
0	6020	6029	0.0005
0	6030	6039	0.0005
0	6040	6049	0.0015
0	6050	6059	0.002
0	6060	6069	0.0005
0	6070	6079	0.001
0	6080	6089	0.001
0	6090	6099	0.001
0	6100	6109	0.001
0	6110	6119	0.002
0	6120	6129	0
0	6130	6139	0.0005
0	6140	6149	0.001
0	6150	6159	0.0005
0	6160	6169	0.002
0	6170	6179	0.001
0	6180	6189	0
0	6190	6199	0.0015
0	6200	6209	0.0015
0	6210	6219	0.0005
0	6220	6229	0.0015
0	6230	6239	0.0015
0	6240	6249	0.0005
0	6250	6259	0.0005
0	6260	6269	0.002
0	6270	6279	0.0005
0	6280	6289	0.001
0	6290	6299	0.0005
0	6300	6309	0.001
0	6310	6319	0.001
0	6320	6329	0
0	6330	6339	0.0005
0	6340	6349	0.001
0	6350	6359	0.0005
0	6360	6369	0.0005
0	6370	6379	0.0015
0	6380	6389	0.001
0	6390	6399	0.0015
0	6400	6409	0.001
0	6410	6419	0.0005
0	6420	6429	0
0	6430	6439	0.0005
0	6440	6449	0.001
0	6450	6459	0.001
0	6460	6469	0.0005
0	6470	6479	0.001
0	6480	6489	0.001
0	6490	6499	0.0015
0	6500	6509	0.002
0	6510	6519	0.001
0	6520	6529	0.0005
0	6530	6539	0.001
0	6540	6549	0.0005
0	6550	6559	0
0	6560	6569	0.0015
0	6570	6579	0.002
0	6580	6589	0
0	6590	6599	0.001
0	6600	6609	0.0005
0	6610	6619	0.002
0	6620	6629	0.0015
0	6630	6639	0.002
0	6640	6649	0.001
0	6650	6659	0.0015
0	6660	6669	0.0005
0	6670	6679	0.0015
0	6680	6689	0.0015
0	6690	6699	0.0015
0	6700	6709	0.002
0	6710	6719	0.0005
0	6720	6729	0.0015
0	6730	6739	0.0005
0	6740	6749	0.0005
0	6750	6759	0.001
0	6760	6769	0
0	6770	6779	0.0005
0	6780	6789	0.001
0	6790	6799	0.0005
0	6800	6809	0
0	6810	6819	0.0005
0	6820	6829	0.001
0	6830	6839	0.0005
0	6840	6849	0.0015
0	6850	6859	0.001
0	6860	6869	0.0005
0	6870	6879	0
0	6880	6889	0.0015
0	6890	6899	0.0005
0	6900	6909	0.001
0	6910	6919	0.001
0	6920	6929	0.001
0	6930	6939	0.0015
0	6940	6949	0.0015
0	6950	6959	0.001
0	6960	6969	0.001
0	6970	6979	0.0015
0	6980	6989	0.001
0	6990	6999	0.002
0	7000	7009	0.001
0	7010	7019	0.001
0	7020	7029	0.001
0	7030	7039	0.001
0	7040	7049	0
0	7050	7059	0.001
0	7060	7069	0
0	7070	7079	0.003
0	7080	7089	0.0005
0	7090	7099	0.0005
0	7100	7109	0.0005
0	7110	7119	0.0005
0	7120	7129	0.001
0	7130	7139	0.001
0	7140	7149	0.001
0	7150	7159	0.001
0	7160	7169	0.0005
0	7170	7179	0.001
0	7180	7189	0
0	7190	7199	0.001
0	7200	7209	0.001
0	7210	7219	0.001
0	7220	7229	0.0005
0	7230	7239	0
0	7240	7249	0.0005
0	7250	7259	0.0005
0	7260	7269	0.0005
0	7270	7279	0.002
0	7280	7289	0.001
0	7290	7299	0.001
0	7300	7309	0.0005
0	7310	7319	0.001
0	7320	7329	0.0025
0	7330	7339	0.0025
0	7340	7349	0.0005
0	7350	7359	0.001
0	7360	7369	0.001
0	7370	7379	0.0005
0	7380	7389	0.0015
0	7390	7399	0.002
0	7400	7409	0
0	7410	7419	0.0015
0	7420	7429	0
0	7430	7439	0.0015
0	7440	7449	0
0	7450	7459	0.0005
0	7460	7469	0.0015
0	7470	7479	0.002
0	7480	7489	0.0005
0	7490	7499	0.0005
0	7500	7509	0.001
0	7510	7519	0.0005
0	7520	7529	0
0	7530	7539	0.0015
0	7540	7549	0.0025
0	7550	7559	0
0	7560	7569	0.001
0	7570	7579	0.002
0	7580	7589	0.0015
0	7590	7599	0.0005
0	7600	7609	0.0005
0	7610	7619	0.0005
0	7620	7629	0.0015
0	7630	7639	0
0	7640	7649	0
0	7650	7659	0.0015
0	7660	7669	0
0	7670	7679	0
0	7680	7689	0.0015
0	7690	7699	0.0005
0	7700	7709	0.0015
0	7710	7719	0
0	7720	7729	0.001
0	7730	7739	0
0	7740	7749	0.001
0	7750	7759	0.001
0	7760	7769	0.0005
0	7770	7779	0.0005
0	7780	7789	0.0005
0	7790	7799	0.002
0	7800	7809	0.002
0	7810	7819	0.001
0	7820	7829	0.0005
0	7830	7839	0.0015
0	7840	7849	0.0005
0	7850	7859	0.0005
0	7860	7869	0.001
0	7870	7879	0
0	7880	7889	0.0015
0	7890	7899	0.0015
0	7900	7909	0.001
0	7910	7919	0.001
0	7920	7929	0.001
0	7930	7939	0.002
0	7940	7949	0.0015
0	7950	7959	0.0015
0	7960	7969	0.0025
0	7970	7979	0.0005
0	7980	7989	0.0015
0	7990	7999	0.0005
0	8000	8009	0.0005
0	8010	8019	0.0005
0	8020	8029	0.001
0	8030	8039	0.002
0	8040	8049	0
0	8050	8059	0
0	8060	8069	0.0005
0	8070	8079	0
0	8080	8089	0.0025
0	8090	8099	0.002
0	8100	8109	0.001
0	8110	8119	0
0	8120	8129	0.002
0	8130	8139	0
0	8140	8149	0.0005
0	8150	8159	0
0	8160	8169	0
0	8170	8179	0.003
0	8180	8189	0.0015
0	8190	8199	0.0025
0	8200	8209	0
0	8210	8219	0.0005
0	8220	8229	0
0	8230	8239	0.0005
0	8240	8249	0.003
0	8250	8259	0.0005
0	8260	8269	0.001
0	8270	8279	0.0015
0	8280	8289	0.0005
0	8290	8299	0.001
0	8300	8309	0.001
0	8310	8319	0.0005
0	8320	8329	0.0005
0	8330	8339	0
0	8340	8349	0.002
0	8350	8359	0.0025
0	8360	8369	0.0015
0	8370	8379	0.0005
0	8380	8389	0.001
0	8390	8399	0.001
0	8400	8409	0.0015
0	8410	8419	0.0005
0	8420	8429	0.001
0	8430	8439	0.0015
0	8440	8449	0.0025
0	8450	8459	0
0	8460	8469	0.0005
0	8470	8479	0.001
0	8480	8489	0.0015
0	8490	8499	0.001
0	8500	8509	0.0015
0	8510	8519	0.0035
0	8520	8529	0.0015
0	8530	8539	0.001
0	8540	8549	0.001
0	8550	8559	0.0005
0	8560	8569	0
0	8570	8579	0.0005
0	8580	8589	0.0005
0	8590	8599	0.0015
0	8600	8609	0.001
0	8610	8619	0.0005
0	8620	8629	0.0005
0	8630	8639	0.0005
0	8640	8649	0.0005
0	8650	8659	0
0	8660	8669	0
0	8670	8679	0
0	8680	8689	0
0	8690	8699	0.0005
0	8700	8709	0.0005
0	8710	8719	0.001
0	8720	8729	0.001
0	8730	8739	0.004
0	8740	8749	0.0015
0	8750	8759	0.001
0	8760	8769	0.0005
0	8770	8779	0
0	8780	8789	0.001
0	8790	8799	0.001
0	8800	8809	0.0025
0	8810	8819	0.001
0	8820	8829	0.0005
0	8830	8839	0.0005
0	8840	8849	0.0015
0	8850	8859	0.0015
0	8860	8869	0.002
0	8870	8879	0.0005
0	8880	8889	0.001
0	8890	8899	0.0025
0	8900	8909	0.0025
0	8910	8919	0
0	8920	8929	0.0015
0	8930	8939	0.0005
0	8940	8949	0.001
0	8950	8959	0
0	8960	8969	0.0005
0	8970	8979	0.002
0	8980	8989	0.0005
0	8990	8999	0.0005
0	9000	9009	0
0	9010	9019	0.0015
0	9020	9029	0.001
0	9030	9039	0.002
0	9040	9049	0.0005
0	9050	9059	0.001
0	9060	9069	0.0005
0	9070	9079	0.001
0	9080	9089	0.0015
0	9090	9099	0.0005
0	9100	9109	0
0	9110	9119	0.0015
0	9120	9129	0.0015
0	9130	9139	0.001
0	9140	9149	0.0005
0	9150	9159	0.001
0	9160	9169	0.0005
0	9170	9179	0.0015
0	9180	9189	0
0	9190	9199	0.001
0	9200	9209	0
0	9210	9219	0
0	9220	9229	0.001
0	9230	9239	0.0005
0	9240	9249	0.001
0	9250	9259	0
0	9260	9269	0.001
0	9270	9279	0.0005
0	9280	9289	0.0015
0	9290	9299	0.0025
0	9300	9309	0.0005
0	9310	9319	0.0015
0	9320	9329	0.0015
0	9330	9339	0.0005
0	9340	9349	0.0015
0	9350	9359	0.0005
0	9360	9369	0.0005
0	9370	9379	0.0015
0	9380	9389	0.0005
0	9390	9399	0.0015
0	9400	9409	0.0015
0	9410	9419	0.001
0	9420	9429	0.0015
0	9430	9439	0.0005
0	9440	9449	0
0	9450	9459	0.001
0	9460	9469	0
0	9470	9479	0
0	9480	9489	0.0025
0	9490	9499	0.002
0	9500	9509	0.001
0	9510	9519	0.0005
0	9520	9529	0.001
0	9530	9539	0.0005
0	9540	9549	0.0015
0	9550	9559	0.001
0	9560	9569	0.001
0	9570	9579	0.0005
0	9580	9589	0.0005
0	9590	9599	0.001
0	9600	9609	0.002
0	9610	9619	0.0025
0	9620	9629	0.0005
0	9630	9639	0
0	9640	9649	0.002
0	9650	9659	0.0015
0	9660	9669	0.0015
0	9670	9679	0
0	9680	9689	0.0015
0	9690	9699	0.002
0	9700	9709	0.0015
0	9710	9719	0.0015
0	9720	9729	0.001
0	9730	9739	0.0015
0	9740	9749	0.0015
0	9750	9759	0
0	9760	9769	0.001
0	9770	9779	0.001
0	9780	9789	0.001
0	9790	9799	0.001
0	9800	9809	0.001
0	9810	9819	0.0005
0	9820	9829	0.0025
0	9830	9839	0.001
0	9840	9849	0.0005
0	9850	9859	0.001
0	9860	9869	0.0015
0	9870	9879	0.0015
0	9880	9889	0.001
0	9890	9899	0.0005
0	9900	9909	0.0005
0	9910	9919	0.001
0	9920	9929	0.001
0	9930	9939	0.002
0	9940	9949	0.0005
0	9950	9959	0.001
0	9960	9969	0.0015
0	9970	9979	0.0005
0	9980	9989	0.002
0	9990	9999	0
0	10000	10009	0.0005
0	10010	10019	0.0015
0	10020	10029	0.0005
0	10030	10039	0.0015
0	10040	10049	0.001
0	10050	10059	0.0015
0	10060	10069	0.0005
0	10070	10079	0.002
0	10080	10089	0.0005
0	10090	10099	0.0005
0	10100	10109	0.0005
0	10110	10119	0.0015
0	10120	10129	0.0025
0	10130	10139	0.001
0	10140	10149	0.002
0	10150	10159	0.001
0	10160	10169	0.0015
0	10170	10179	0.001
0	10180	10189	0.001
0	10190	10199	0.002
0	10200	10209	0.0005
0	10210	10219	0.001
0	10220	10229	0.0025
0	10230	10239	0.002
0	10240	10249	0.0005
0	10250	10259	0.0005
0	10260	10269	0.0015
0	10270	10279	0.001
0	10280	10289	0.001
0	10290	10299	0.0025
0	10300	10309	0.0005
0	10310	10319	0.002
0	10320	10329	0.002
0	10330	10339	0.002
0	10340	10349	0.001
0	10350	10359	0.003
0	10360	10369	0.002
0	10370	10379	0.0035
0	10380	10389	0.0005
0	10390	10399	0.0025
0	10400	10409	0
0	10410	10419	0.0025
0	10420	10429	0.002
0	10430	10439	0.0025
0	10440	10449	0.003
0	10450	10459	0.001
0	10460	10469	0.0025
0	10470	10479	0.0025
0	10480	10489	0.001
0	10490	10499	0.0005
0	10500	10509	0.003
0	10510	10519	0.0035
0	10520	10529	0.0015
0	10530	10539	0.002
0	10540	10549	0.0015
0	10550	10559	0.0025
0	10560	10569	0.002
0	10570	10579	0.0015
0	10580	10589	0.002
0	10590	10599	0.003
0	10600	10609	0.0005
0	10610	10619	0
0	10620	10629	0.0015
0	10630	10639	0.0025
0	10640	10649	0.0025
0	10650	10659	0.0015
0	10660	10669	0.0005
0	10670	10679	0.001
0	10680	10689	0.002
0	10690	10699	0.0035
0	10700	10709	0.0015
0	10710	10719	0.0005
0	10720	10729	0.0015
0	10730	10739	0.0015
0	10740	10749	0.001
0	10750	10759	0.0015
0	10760	10769	0.001
0	10770	10779	0.0015
0	10780	10789	0.0025
0	10790	10799	0.0015
0	10800	10809	0
0	10810	10819	0.003
0	10820	10829	0.002
0	10830	10839	0.002
0	10840	10849	0.003
0	10850	10859	0.0015
0	10860	10869	0.0015
0	10870	10879	0.0005
0	10880	10889	0.0015
0	10890	10899	0.0045
0	10900	10909	0.003
0	10910	10919	0.003
0	10920	10929	0.0015
0	10930	10939	0.001
0	10940	10949	0.002
0	10950	10959	0.001
0	10960	10969	0.0015
0	10970	10979	0.002
0	10980	10989	0.0015
0	10990	10999	0.003
0	11000	11009	0.0025
0	11010	11019	0.0025
0	11020	11029	0.0015
0	11030	11039	0.0025
0	11040	11049	0.0015
0	11050	11059	0.004
0	11060	11069	0.0015
0	11070	11079	0.001
0	11080	11089	0.001
0	11090	11099	0.0015
0	11100	11109	0.002
0	11110	11119	0.0015
0	11120	11129	0.003
0	11130	11139	0.0015
0	11140	11149	0.002
0	11150	11159	0.003
0	11160	11169	0.001
0	11170	11179	0.001
0	11180	11189	0.002
0	11190	11199	0.0015
0	11200	11209	0.0035
0	11210	11219	0.002
0	11220	11229	0.0015
0	11230	11239	0.001
0	11240	11249	0.002
0	11250	11259	0.001
0	11260	11269	0.001
0	11270	11279	0.0005
0	11280	11289	0.0015
0	11290	11299	0.0015
0	11300	11309	0.0005
0	11310	11319	0.0015
0	11320	11329	0
0	11330	11339	0.003
0	11340	11349	0.0015
0	11350	11359	0.003
0	11360	11369	0.001
0	11370	11379	0.0035
0	11380	11389	0.0025
0	11390	11399	0.002
0	11400	11409	0.001
0	11410	11419	0.0015
0	11420	11429	0.003
0	11430	11439	0.001
0	11440	11449	0.0035
0	11450	11459	0.0015
0	11460	11469	0.0015
0	11470	11479	0.001
0	11480	11489	0.0015
0	11490	11499	0.0005
0	11500	11509	0.0015
0	11510	11519	0.0015
0	11520	11529	0.0015
0	11530	11539	0.002
0	11540	11549	0.0015
0	11550	11559	0.001
0	11560	11569	0
0	11570	11579	0.001
0	11580	11589	0.002
0	11590	11599	0.002
0	11600	11609	0.0025
0	11610	11619	0.002
0	11620	11629	0.0005
0	11630	11639	0.002
0	11640	11649	0.0005
